"1030801556743045122","Sat Aug 18 13:00:17 +0000 2018","See the Broadbalk Experiments during the Cereals &amp; Grains 18 post-meeting Rothamsted Research Tour!… https://t.co/K22NO3tc1Z","33989421","","","","False","0","0","0","2"
"976426252725817345","Wed Mar 21 11:52:14 +0000 2018","Nice day to be out of the office- digging for earthworms in Broadbalk today #wormscience https://t.co/5ZqBTJnXKL","4727331819","","","","False","0","0","5","24"
"964144284684431361","Thu Feb 15 14:28:05 +0000 2018","Fields of glory. Explore long-term experiments, from the classical and continuing trials in Barnfield and Broadbalk… https://t.co/qLrk6rnkzy","87922339","","","","False","2","0","7","7"
"884423146341896192","Mon Jul 10 14:44:44 +0000 2017","Visiting Broadbalk and Park Grass, some of the world's longest-running experiments @Rothamsted @NUCLEUS_VJC https://t.co/yHmK8O616C","731600686572576769","","","","False","0","0","7","14"
"1016651367140732928","Tue Jul 10 11:52:29 +0000 2018","""How weather variation changes the functional response of wheat to nitrogen on Broadbalk"" by John Addy #IBC2018BCN… https://t.co/exhwLUMewl","1008705268413292544","","","","False","0","0","0","0"
"593910343329517568","Thu Apr 30 22:50:34 +0000 2015","Broadbalk trial @Rothamsted. Which plot has nitrogen?? #monogram2015 #impressive http://t.co/GL80C6RRyF","938704483","","","","False","0","0","1","3"
"593392865184772096","Wed Apr 29 12:34:18 +0000 2015","Achim Dobermann director @Rothamsted shows mean wheat yields and tech changes at Broadbalk field trials #Monogram2015 http://t.co/xyLqI0SnIr","950350586","","","","False","0","0","8","6"
"488678370646167553","Mon Jul 14 13:36:17 +0000 2014","Video about Broadbalk, the longest running field experiment on wheat http://t.co/17Gi8HTEFn. Related data available from e-RA.","888499448","","","","False","0","0","1","0"
"1152094430880567296","Fri Jul 19 05:54:51 +0000 2019","Great opportunity yesterday with @IKCaldwell #Brexittour to see around @Rothamsted #broadbalk #resistance… https://t.co/bIzy8XYrpm","335213670","","","{'id': '4a487d4c97c15987', 'url': 'https://api.twitter.com/1.1/geo/id/4a487d4c97c15987.json', 'place_type': 'city', 'name': 'Harpenden', 'full_name': 'Harpenden, East', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.408945, 51.79144], [-0.408945, 51.833672], [-0.319851, 51.833672], [-0.319851, 51.79144]]]}, 'attributes': {}}","False","0","0","2","9"
"697858492716208128","Thu Feb 11 19:03:24 +0000 2016","#WinterAtRothamsted #Wheat stem elongation #Broadbalk #NationalCapability #BBSRC https://t.co/u4DQxcAo2Z","87922339","","","","False","0","1","1","2"
"474125039596744704","Wed Jun 04 09:46:32 +0000 2014","Open Access Data: selected Broadbalk Soil Organic Carbon data is now freely available http://t.co/7lGOR2GEgB","888499448","","","","False","0","0","0","0"
"565527457730936834","Wed Feb 11 15:07:07 +0000 2015","broadbalk.wheat http://t.co/buRK5CpbuZ","742356589","","","","False","0","0","0","0"
"894843728178933760","Tue Aug 08 08:52:24 +0000 2017","DOIs for #Broadbalk and #parkgrass long-term experiments are next on the board...@eRA_Curator","799206372701306880","","","","False","0","0","0","0"
"998602690128171009","Mon May 21 16:33:29 +0000 2018","Lots of innovations have positive sustainability effects over the years of Broadbalk data #AgBalance #LTErothamsted @Rothamsted","70672287","","","{'id': '4a487d4c97c15987', 'url': 'https://api.twitter.com/1.1/geo/id/4a487d4c97c15987.json', 'place_type': 'city', 'name': 'Harpenden', 'full_name': 'Harpenden, East', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.408945, 51.79144], [-0.408945, 51.833672], [-0.319851, 51.833672], [-0.319851, 51.79144]]]}, 'attributes': {}}","False","0","0","0","1"
"1085147878119653378","Tue Jan 15 12:13:09 +0000 2019","Couple more pics of the new rotation experiment, next to #broadbalk. First is a no-till plot with struggling OSR an… https://t.co/kcjnrj86K5","799206372701306880","","","","False","0","0","0","2"
"578211074488557568","Wed Mar 18 15:07:17 +0000 2015","New open access data now in e-RA: organic carbon accumulation in Broadbalk and Geescroft Wilderness  #Rothamsted http://t.co/DlpBXB5Ir0","888499448","","","","False","0","0","0","0"
